565	000565	渝三峡Ａ	5.0	0.0	0	5.5	4.5	433592220	433592220	1	0.01	19940408	
566	000566	海南海药	5.76	0.0	0	6.34	5.18	1335979264	1203496461	1	0.01	19940525	
567	000567	海德股份	8.44	0.0	0	9.28	7.6	641138926	217783026	1	0.01	19940525	
568	000568	泸州老窖	81.61	0.0	0	89.77	73.45	1464752476	1460105295	1	0.01	19940509	
570	000570	苏常柴Ａ	4.45	0.0	0	4.9	4.01	561374326	411374326	1	0.01	19940701	
571	000571	*ST大洲	2.67	0.0	0	2.8	2.54	814064000	806168744	1	0.01	19940525	
572	000572	*ST 海马	1.89	0.0	0	1.98	1.8	1644636426	1642155224	1	0.01	19940808	
573	000573	粤宏远Ａ	3.0	0.0	0	3.3	2.7	648730604	629098003	1	0.01	19940815	
576	000576	广东甘化	7.09	0.0	0	7.8	6.38	442861324	427984418	1	0.01	19940907	
581	000581	威孚高科	18.78	0.0	0	20.66	16.9	1008950570	836490491	1	0.01	19980924	
582	000582	北部湾港	8.44	0.0	0	9.28	7.6	1634616854	348326825	1	0.01	19951102	
584	000584	哈工智能	6.04	0.0	0	6.64	5.44	613324339	598315925	1	0.01	19951128	
585	000585	ST东电	1.96	0.0	0	2.06	1.86	873370000	609420978	1	0.01	20021014	
586	000586	汇源通信	10.11	0.0	0	11.12	9.1	193440000	193440000	1	0.01	19951220	
587	000587	金洲慈航	1.76	0.0	0	1.94	1.58	2123749330	1213011850	1	0.01	19960425	
589	000589	贵州轮胎	4.61	0.0	0	5.07	4.15	775464304	775388237	1	0.01	19960308	
590	000590	启迪古汉	11.83	0.0	0	13.01	10.65	239471267	223236227	1	0.01	19960119	
591	000591	太阳能	3.63	0.0	0	3.99	3.27	3007098032	2037098929	1	0.01	19960208	
592	000592	平潭发展	2.79	0.0	0	3.07	2.51	1931780892	1913824415	1	0.01	19960327	
593	000593	大通燃气	5.93	0.0	0	6.52	5.34	358631009	358483169	1	0.01	19960312	
595	000595	宝塔实业	3.06	0.0	0	3.37	2.75	764279250	751761850	1	0.01	19960419	
